"['-0.9758265425652104', ' -1.2867492990902756', ' -0.22936227856986255', ' 1.3888222949601172', ' 1.2048908274681227', ' 1.9769629346517894']","['-0.15475247705494294', ' -1.0362398028451334', ' -0.34983452381010904', ' 0.3876578109190969', ' 1.172881085269272', ' -0.19677178603419726']","['-2.45945508106881', ' -1.9524961462686414', ' -0.8068180244840281', ' 0.22565034444922652', ' 0.5576233531143586', ' 1.5044043715193969']","['0.7239230428992224', ' 0.22889177157888735', ' 0.34744486776868505', ' 0.6596160462890501', ' 1.305655260920566', ' 2.1519075563300207']","['1.1135163375118342', ' 0.4837648235496156', ' -0.6082471859173801', ' -0.132802876498927', ' -0.4488626589084146', ' -0.8953353202608796']","['-0.5276662855414316', ' 0.3572680486350833', ' -0.4001176206611242', ' -0.998145797677074', ' -0.03933036856911251', ' 0.7626035773242112']","['1.3604119077951633', ' 0.621834874826749', ' -0.36723818061368724', ' -0.24019646848077875', ' -0.8175126804404852', ' 0.4112821711059353']","['0.5386317757803741', ' -0.5196260790397688', ' -1.5405982921660677', ' -0.8761131041113948', ' -1.1650396149982796', ' 0.2058595547030062']","['0.19655859884193363', ' 1.1324074689830927', ' 0.9841877317660225', ' 0.7823756569008953', ' 1.3550260915858532', ' 1.2274342943001368']"
"['-2.089779730633566', ' -2.3619365788369864', ' -1.8053035613932573', ' 0.5095754184220737', ' 1.0561020676905108', ' 1.0380626667961395']","['0.9994330751425768', ' 0.3847921626523282', ' -0.972653583452723', ' -1.4983981401109467', ' -0.9387516149547955', ' -1.3200890022663248']","['-0.7140239055070853', ' -0.11561706452381414', ' 0.6103059825418028', ' 1.9794773724863763', ' 1.9730087384267485', ' 1.500446787454491']","['2.617263120920337', ' 1.9701502256895385', ' 0.893313842607374', ' 1.1126621059396962', ' 0.7342857763436145', ' 0.15536761087343912']","['-0.13405557090536194', ' -0.9793539152236683', ' -1.0557281267085483', ' -1.0109063785300896', ' -1.0206350473665797', ' -0.25655875582581084']","['-0.6449533716370927', ' -0.01918698541240429', ' 0.46962496355528505', ' 0.142327160145932', ' -0.041478921492683514', ' -0.1694034130878885']","['1.9612887386390903', ' 2.024467834455542', ' 1.4699503871767234', ' 1.3745180718426298', ' 1.2287509596451542', ' 1.8751157032462749']","['1.3755082720886875', ' 0.5541887937809561', ' 0.191015497315456', ' 0.7421690869469427', ' 0.6343637338339333', ' 0.8656747646509716']","['-0.3792117442021398', ' 0.19021961486533248', ' 0.5119467964190171', ' 0.3838792287323077', ' 1.4275024937676428', ' 2.045185301502706']"
"['-2.054364406541757', ' -1.3703696952460973', ' -1.4971115681437193', ' 0.8646762068382998', ' 2.063408063376548', ' 2.6413261974837243']","['0.03091471052762081', ' -0.6457008082772627', ' -2.2836567771251035', ' -1.3186526216773828', ' -0.987940777476505', ' -1.156364663626314']","['-1.3516056144796003', ' -1.240404333402049', ' 0.7867467923929693', ' 0.5947108841333641', ' 0.3924606745643951', ' 0.11523968504240696']","['1.1356318822154634', ' 0.535893014534234', ' 0.4814284400409558', ' 0.8629699860737036', ' 0.10086799380467176', ' 0.08282128938098468']","['1.5290029176497526', ' 1.0194651083593027', ' -0.02403096210599235', ' -0.36161480149777436', ' 1.0010179155094037', ' 1.2522086182018628']","['-2.2501386051261276', ' -1.5067884904139441', ' 0.399362147460277', ' -0.05727781015446001', ' -0.5432714687139422', ' -1.3395864362409051']","['0.5858707560735953', ' 0.7653987178394401', ' 0.5880123855354216', ' -0.019484945058545224', ' 0.5538268869484562', ' 0.858531909875999']","['0.0457101009079976', ' -0.33963571452420915', ' -1.1475711400705446', ' -1.0490090307134863', ' -0.35769938794914247', ' -0.46319906640164277']","['0.4430549431303162', ' 0.029239509662719716', ' 1.0255138285523957', ' 0.4635768386319797', ' 1.1853097009496123', ' 1.2484438155793676']"
"['-1.0537148411885868', ' -1.5653319828339742', ' -1.3193825669258215', ' 0.05229376181965784', ' 0.984967441306456', ' 2.0527470619687693']","['0.4826914976344271', ' -0.6994503976014049', ' -0.7530456538475611', ' -1.2145106917590462', ' -0.6896258657412226', ' -0.6557603603495534']","['-2.365050110304531', ' -1.4709608510432608', ' -1.0999672195367334', ' -0.6957663695022829', ' -0.26483942073953404', ' 0.029946576010357683']","['0.2347232307343391', ' 0.025154747930154476', ' 0.1917783697735984', ' -0.6134156880119946', ' -0.6547290776805111', ' -0.40998191457822003']","['1.1194462315660638', ' -0.05651416375691562', ' -0.5340851136323832', ' 0.04048643383242056', ' 0.14287978670026721', ' 0.20751900377636157']","['-1.658474230374406', ' -1.4325449452700976', ' -0.5432670548581446', ' -0.43777264112286424', ' -0.24636933155798774', ' -0.6335515100083764']","['1.9103654003669701', ' 1.1507569150008006', ' 0.33115164368523387', ' 0.380148944155121', ' 0.7553204773635016', ' 1.4095512811609552']","['0.384569843227345', ' -0.485455443919458', ' -0.7194159596813282', ' -0.7224232961247088', ' -0.7547772598174767', ' -0.7097455881234568']","['-0.2763887818120862', ' 0.8480552725047046', ' 0.9878558503390653', ' 0.32909796495426563', ' 0.6915819262113369', ' 0.3594322276826113']"
"['-1.5467761538391454', ' -2.3926992824355775', ' -1.0582767841016423', ' -0.16295356811038528', ' 1.0336794155434976', ' 1.3170640744761632']","['1.2358363762723537', ' -0.26195002954643304', ' -0.4257488270724916', ' -0.8817161388613737', ' -0.11315891537285201', ' -0.2831424331144404']","['-1.667821311319148', ' -0.30449835928981434', ' 0.9188796199261902', ' 1.9832106342888194', ' 2.155223705303121', ' 1.4181362605734038']","['3.1428729392953687', ' 2.211969608196664', ' 1.5017849443832894', ' 1.3303070187501678', ' 1.6843104380382325', ' 0.5717528518993499']","['-1.2656976145593328', ' -0.5382494271762199', ' 0.4245502974337515', ' -1.0867908871691851', ' -0.4419171841671782', ' 0.27648224575267605']","['0.43773810747956343', ' 1.544829121442465', ' 3.0777668178773365', ' 1.8309047685454722', ' 1.547890042630216', ' 0.8935985553276216']","['0.7615409310784252', ' 0.4990350767987965', ' -0.6218579012274754', ' 0.23779484644762724', ' 0.49223100934838915', ' 1.334162931182949']","['0.5841071275181969', ' -0.3356902767049745', ' -1.0934587270594083', ' -0.2087573991421088', ' -0.35980007497819566', ' -0.05482549486131511']","['0.2683700653636639', ' 1.2978426668604206', ' 0.5422851529251116', ' 0.861381239144166', ' 0.7454512563909412', ' 1.0848986737699209']"
"['-1.0390845782286378', ' -1.9486022186682577', ' -1.7720802361177335', ' -0.3992187279734328', ' 1.2499545129976053', ' 1.6588563795151345']","['0.7470909548209752', ' -0.4092048140402955', ' -1.6317183568429863', ' -1.6118151449066227', ' -1.2771573905869127', ' -1.6860624232333141']","['-1.3666506319052107', ' -1.2308383175226523', ' -0.4323203017443658', ' 0.6578041135019121', ' 0.6996481283966514', ' 0.9456666300401736']","['0.2158959115493431', ' -0.07225035301098665', ' 0.7711812948461706', ' 0.22374411364903518', ' -0.41700040653718695', ' -0.5954130259875345']","['0.8010282182896432', ' 1.058245668576648', ' 1.1495625520388286', ' 1.7805604426562895', ' 0.45046857383318695', ' 0.9647253218811468']","['-1.8361971077209127', ' -1.4028790846367656', ' 0.10213124813503058', ' 0.9436504080587726', ' -0.541146891358001', ' -0.4847553157274648']","['1.1624480571944802', ' 1.083474308978674', ' 0.8258329011498515', ' 0.4392429648163203', ' 0.50165555062828', ' 0.9434967814564611']","['0.08742129757302426', ' -0.15565580021880834', ' -1.153482130847678', ' -1.2618137945886803', ' -0.9628503459628436', ' -0.46383754447684256']","['0.5422372381655337', ' 0.9409694099630421', ' 1.499819807731878', ' 0.6828432226864891', ' 0.5392902385063979', ' 1.114884798350734']"
"['-1.350614251013157', ' -1.480573558366899', ' -0.7113640501822686', ' 1.1263556884905557', ' 1.464759293202316', ' 2.728140492721547']","['-1.399731290612266', ' -2.2397253015231624', ' -1.9026106169624124', ' -0.8965723298558378', ' 0.3823078104940926', ' -2.370713175375258']","['-2.1674987655472475', ' -0.9673312691595747', ' 0.0507817694586481', ' 1.2018807717330222', ' 0.844951526957137', ' -0.6728120012475558']","['-0.3723378586016357', ' 0.20130719143982398', ' 0.2622297410498289', ' -0.36875321380211956', ' -0.16590602886575048', ' -1.1322415417528966']","['1.7037637529558587', ' 1.408407783417438', ' 0.961936730445077', ' 0.3079290306502737', ' -0.612350886307745', ' 1.6941391450161858']","['-1.294083038352328', ' 0.07514807415909468', ' 1.1660794237203893', ' -0.6553900117649225', ' 0.126277574480817', ' -0.564417583335125']","['1.369274707949846', ' 0.7851501636905964', ' -0.1450963691464178', ' 0.20066811496463507', ' 0.8095955317596847', ' 1.3060059721980448']","['0.07716075500250702', ' -0.7989378518135797', ' -1.325022177157115', ' -0.7584477892931571', ' -0.6092846200762368', ' -0.7107890305822305']","['0.14839104066583592', ' 0.705332574350162', ' 0.8582937218527641', ' 0.5047295053358487', ' 0.999926791856317', ' 0.8681373089914358']"
"['-2.0175246489761767', ' -1.1334609213045759', ' -1.332907970981158', ' 1.807250247086596', ' 1.8551860016899702', ' 2.150027651764337']","['-0.184250506939797', ' -1.2022700964944875', ' -1.7842450481544432', ' -0.40814239067700625', ' -0.12695592115399967', ' 0.740207883894623']","['-1.2336202097724602', ' -0.4435971051265746', ' -0.16689525691265786', ' 0.035267096388976196', ' 1.1390043339044447', ' 0.712042356682101']","['2.0347378924429904', ' 1.3696351561981497', ' 0.7909262623435839', ' 0.6690470739109297', ' 0.7023419464300444', ' 1.0847056835719637']","['1.523858458556146', ' 1.5480226378792201', ' -0.4517025150108932', ' -0.6542150433390199', ' 0.11129036052713744', ' 0.26106871144436694']","['0.8463599818137384', ' 1.2806956241892653', ' 1.2582384155599897', ' 0.521368416972008', ' 0.8263216912293464', ' 1.1625006288779276']","['-0.13653032929555342', ' -0.08410587658173044', ' 0.9206986212598557', ' 0.3152701583059758', ' 0.5440684318336428', ' 0.5389178409102866']","['0.9468809419196', ' 1.2161363177533842', ' -0.38450927622524883', ' -0.9528519915826976', ' -0.713227510527968', ' -0.6985509378066479']","['0.5696884474356095', ' 0.6493808761931782', ' 0.520196780890964', ' -0.13972435138061778', ' 0.36745034981628105', ' 0.42981962662954']"
"['-1.8881505953704045', ' -1.6753514168677546', ' -1.8361028985726453', ' 0.7285420016305004', ' 1.0831249108296233', ' 1.5290583143051606']","['0.09948231927171045', ' -1.6562676661573763', ' -1.9290847298381757', ' -2.0560510088679966', ' -2.248476225456966', ' -2.1105918113452495']","['-1.8576536931649605', ' -0.8951833254626615', ' 0.24929530328000785', ' 0.39651852420753914', ' 1.5613721780902519', ' 1.31858193567274']","['0.43401473932788026', ' -0.4264347131229918', ' 0.0505605554692403', ' -0.8615068074265759', ' -0.2834553116227078', ' -0.33367232643510536']","['0.7021443905063566', ' 1.138639168838095', ' 1.0292175349753245', ' 0.4050506775884489', ' -0.20789130152491136', ' 0.08034895157108206']","['-1.9182118885952726', ' -0.22663845782095748', ' 1.6420607577988648', ' 0.3165476384430041', ' -0.16162853987566636', ' -0.5170021808982167']","['1.6687816574347156', ' 1.343299862629459', ' 0.9968884478392043', ' 0.9965726226983835', ' 0.8175404557402627', ' 1.0174774289292676']","['0.7220182957504275', ' -0.048731374821118965', ' -1.2014837674926533', ' -0.782768228507929', ' -0.3104760308194249', ' -0.22159953180231806']","['-0.13689420676631806', ' 0.6623335812910093', ' 1.223718049809935', ' 0.4617213834989007', ' 0.6583175411300427', ' 0.658656714102875']"
"['-1.6433015108228672', ' -1.634125583220162', ' -1.6409653484833002', ' 1.0184688402057878', ' 1.647823123004676', ' 2.0914144882783083']","['0.044417895800608745', ' -1.8672799587290212', ' -1.2566096923979728', ' -2.8993579297814174', ' -1.6901932726234763', ' -1.9486113282239392']","['-1.3052244142453955', ' -1.0092490041193891', ' 0.3334323626446449', ' -0.06445055638871457', ' 0.6522266954455878', ' -0.03258214560782369']","['-0.05299096737096374', ' -0.33482829224046845', ' 0.8229482367216627', ' 0.10821305176776218', ' 0.15772996749525023', ' -0.527188119710751']","['0.10271073605652413', ' 1.2297307254361711', ' 0.8010851065645551', ' 0.7456992191622163', ' -0.13659327711007282', ' 1.3552184356275736']","['-1.4493257795232513', ' 1.1015787216694435', ' 1.72707130915084', ' 0.5880695894462306', ' -0.19351316197111354', ' 0.17519913212884197']","['1.6738853905831699', ' 1.0887546153615588', ' -0.04760812419101884', ' 1.1517815005702772', ' 1.6577699738094027', ' 1.1776992163519655']","['0.05334661193413753', ' -0.4462071675512175', ' -1.324968308702505', ' -0.8744440682611376', ' -0.640910642263841', ' -1.2367509189092387']","['0.8843545937900237', ' 0.594199893000422', ' 1.0331973774991776', ' 0.4900155098088197', ' 0.8996875719208943', ' 1.3266707298636349']"
"['-2.083665672603863', ' -0.5049664264903266', ' 1.1860820208570395', ' 2.105887231853615', ' 2.6389757108872973', ' 3.0895385292694244']","['-0.656171686206938', ' -1.1415354795369277', ' -0.7739512447904281', ' -0.46679355686824164', ' 0.009987297960478973', ' -0.8098175972599259']","['-0.5326377732232506', ' -1.11537383289552', ' -0.0930209649457288', ' -0.14809477362310222', ' 0.463574043963761', ' -0.08098274316050753']","['0.4970852640898118', ' 0.789423291278519', ' 0.3647958480400526', ' 0.9706189937853458', ' 0.8096916422570815', ' 0.44080182739026275']","['-0.0830744846055223', ' -0.2972914669158089', ' -0.9914564581698314', ' -0.4469982129900542', ' -0.27465771576939063', ' 0.18521384186017023']","['-0.016614402165297422', ' -0.023257374969536913', ' -0.8367923616785147', ' -0.8340539897783606', ' -0.6310957453370272', ' -0.8804516902259064']","['0.8216797287014446', ' 0.5605659297802952', ' 1.0835699599345214', ' 0.3544883207791921', ' 0.47875049851298584', ' 1.3394044001734902']","['-0.9852847028464884', ' -1.6168995112720563', ' -1.0640605980397457', ' -0.7504432598548256', ' -0.43985231797331603', ' -0.27449061163988836']","['1.2887659552194146', ' 1.566357521349353', ' 0.1657673328128583', ' 0.26530072419505174', ' 0.7679819445410014', ' 0.5492646127533303']"
