"['-0.9758265425652104', ' -0.8732443498412245', ' 0.6497694745538056', ' 1.4147756899691546', ' 1.9769629346517894']","['-0.15475247705494294', ' -1.167993636454054', ' -0.9951140391004824', ' 0.4692718898996765', ' -0.19677178603419726']","['-2.45945508106881', ' -1.554750054964374', ' -0.011059222476421665', ' 0.5710621910467013', ' 1.5044043715193969']","['0.7239230428992224', ' 0.016593174708038515', ' 0.34870990124302165', ' 1.0410545592557892', ' 2.1519075563300207']","['1.1135163375118342', ' 0.35825465901703524', ' -0.4286801526673506', ' -0.5132005414365128', ' -0.8953353202608796']","['-0.5276662855414316', ' 0.03868411014868789', ' -0.1789107525748992', ' -0.5246049022781631', ' 0.7626035773242112']","['1.3604119077951633', ' 0.7335046030832618', ' -0.15397154264211751', ' -0.375002504750187', ' 0.4112821711059353']","['0.5386317757803741', ' -0.7465934890901899', ' -1.1398681173918839', ' -0.9400251997073543', ' 0.2058595547030062']","['0.19655859884193363', ' 1.001656395299819', ' 0.43211366906094617', ' 0.9823295236423496', ' 1.2274342943001368']"
"['-2.089779730633566', ' -2.353983682148095', ' -0.39848981691919383', ' 1.1090229262483198', ' 1.0380626667961395']","['0.9994330751425768', ' 0.30376408941424593', ' -1.7759701128006835', ' -0.7834577950312822', ' -1.3200890022663248']","['-0.7140239055070853', ' 0.1899564111479219', ' 1.7040399768746133', ' 1.9175205001325581', ' 1.500446787454491']","['2.617263120920337', ' 1.4968720723259052', ' 0.8018372618163946', ' 0.7862747260529361', ' 0.15536761087343912']","['-0.13405557090536194', ' -0.956371976407844', ' -1.5035758460464799', ' -0.9958684605736743', ' -0.25655875582581084']","['-0.6449533716370927', ' 0.287969518317697', ' 0.28803643062233114', ' -0.3005192785810005', ' -0.1694034130878885']","['1.9612887386390903', ' 1.9107104244985904', ' 1.3066986315361284', ' 0.9313323753465625', ' 1.8751157032462749']","['1.3755082720886875', ' 0.07463966434427018', ' 0.5061930555723221', ' 0.5618620838947032', ' 0.8656747646509716']","['-0.3792117442021398', ' 0.22622341517575964', ' 0.4675406906691019', ' 1.2144047752341214', ' 2.045185301502706']"
"['-2.054364406541757', ' -1.47057847523513', ' -0.3051443376035675', ' 1.96974981157645', ' 2.6413261974837243']","['0.03091471052762081', ' -1.0014756942219427', ' -2.160951850670681', ' -0.49386258025874924', ' -1.156364663626314']","['-1.3516056144796003', ' -0.7653872079678977', ' 0.46598560769838254', ' 0.2644243157366615', ' 0.11523968504240696']","['1.1356318822154634', ' 0.45186480167698223', ' 0.7044705252101071', ' -0.21467744592349594', ' 0.08282128938098468']","['1.5290029176497526', ' 0.9447386737599255', ' 0.42655070093483527', ' 0.8934146243200412', ' 1.2522086182018628']","['-2.2501386051261276', ' -0.3636410803694517', ' 0.4480569342392534', ' -0.6690887129190024', ' -1.3395864362409051']","['0.5858707560735953', ' 0.404537801109248', ' 0.2506458940961887', ' 0.5513219747447514', ' 0.858531909875999']","['0.0457101009079976', ' -0.6293610750859984', ' -1.6851815296286816', ' -0.5637756411565968', ' -0.46319906640164277']","['0.4430549431303162', ' 0.1589798441906292', ' 0.8260892589462745', ' 0.8676321361988677', ' 1.2484438155793676']"
"['-1.0537148411885868', ' -1.3480861123766805', ' -0.48226162987273646', ' 1.031613048395357', ' 2.0527470619687693']","['0.4826914976344271', ' -0.9454811023845306', ' -0.8625596209085179', ' -0.735963923573097', ' -0.6557603603495534']","['-2.365050110304531', ' -1.616741280747054', ' -0.7909281860298523', ' -0.2973080281487481', ' 0.029946576010357683']","['0.2347232307343391', ' -0.029909887461014178', ' -0.2954572107889766', ' -0.23727664998060857', ' -0.40998191457822003']","['1.1194462315660638', ' -0.18555050528729813', ' -0.18788216043325942', ' 0.04444028913493296', ' 0.20751900377636157']","['-1.658474230374406', ' -1.0317885802381055', ' -0.39699145617681847', ' -0.44300530754732464', ' -0.6335515100083764']","['1.9103654003669701', ' 0.9211442811131845', ' 0.03537213958368449', ' 0.6488501244318354', ' 1.4095512811609552']","['0.384569843227345', ' -0.7880390208351621', ' -0.8948411493083661', ' -0.4980266728016701', ' -0.7097455881234568']","['-0.2763887818120862', ' 0.9468054586917117', ' 0.5184809561480307', ' 0.4488657891356788', ' 0.3594322276826113']"
"['-1.5467761538391454', ' -2.422128447834965', ' -0.5955493718878113', ' 0.9786440468548622', ' 1.3170640744761632']","['1.2358363762723537', ' -0.4310954092450337', ' -1.1449283769195737', ' -0.48578879735012204', ' -0.2831424331144404']","['-1.667821311319148', ' -0.16695802942800475', ' 1.6781838722695763', ' 2.279450832055849', ' 1.4181362605734038']","['3.1428729392953687', ' 1.7134769202921842', ' 1.2265163683762794', ' 1.37564996957118', ' 0.5717528518993499']","['-1.2656976145593328', ' -0.01552977000782795', ' -0.4108564215826523', ' -0.2599353891189789', ' 0.27648224575267605']","['0.43773810747956343', ' 2.8634802736922134', ' 2.3708936895599946', ' 1.8559967268690196', ' 0.8935985553276216']","['0.7615409310784252', ' -0.02381508381194328', ' -0.16285374987770068', ' 0.3528009991309704', ' 1.334162931182949']","['0.5841071275181969', ' -0.9582228314061687', ' -0.45966771235861964', ' -0.4033926946076142', ' -0.05482549486131511']","['0.2683700653636639', ' 1.1345030541769496', ' 0.7064848499488413', ' 0.24011470934392254', ' 1.0848986737699209']"
"['-1.0390845782286378', ' -1.773082223338651', ' -1.090045591890518', ' 1.3199028000909847', ' 1.6588563795151345']","['0.7470909548209752', ' -0.5421959967751677', ' -1.0005373672182527', ' -1.4286517286515326', ' -1.6860624232333141']","['-1.3666506319052107', ' -0.9320524359755928', ' 0.3844117723050823', ' 0.5652487426450621', ' 0.9456666300401736']","['0.2158959115493431', ' 0.5462696644140593', ' 0.816014676323283', ' -0.4209697785008637', ' -0.5954130259875345']","['0.8010282182896432', ' 0.8843804375960127', ' 0.9352369620164264', ' 1.0528143261666494', ' 0.9647253218811468']","['-1.8361971077209127', ' -0.7558046200539926', ' 1.2475895664316878', ' -0.47426871366414647', ' -0.4847553157274648']","['1.1624480571944802', ' 1.1734654452540882', ' 0.009577749679767015', ' 0.45346952398592016', ' 0.9434967814564611']","['0.08742129757302426', ' -0.9414433179595417', ' -1.399136817110546', ' -1.1028200997383575', ' -0.46383754447684256']","['0.5422372381655337', ' 0.296574469696411', ' 0.7979273717657979', ' 0.2633682070833541', ' 1.114884798350734']"
"['-1.350614251013157', ' -1.1274059612921692', ' 1.3254467385508324', ' 1.165413682371912', ' 2.728140492721547']","['-1.399731290612266', ' -2.068794464463768', ' -1.3448881399491974', ' 0.8341601034553527', ' -2.370713175375258']","['-2.1674987655472475', ' -0.615837375405619', ' 0.34217894539486743', ' 1.317689168701404', ' -0.6728120012475558']","['-0.3723378586016357', ' 0.35002636792857916', ' -0.3556474666818801', ' -0.7119289290376378', ' -1.1322415417528966']","['1.7037637529558587', ' 1.3518668990716733', ' 1.0883486928745816', ' -0.8505297970632257', ' 1.6941391450161858']","['-1.294083038352328', ' 0.4841833743641862', ' -0.20306143066318832', ' 0.09096215232537991', ' -0.564417583335125']","['1.369274707949846', ' 0.6359821687364368', ' -0.156711971890444', ' 1.6280394105849578', ' 1.3060059721980448']","['0.07716075500250702', ' -0.965594557368844', ' -1.249496690951786', ' -0.496119976285653', ' -0.7107890305822305']","['0.14839104066583592', ' 0.9505995895471908', ' 0.14599844652144234', ' 0.433978972975825', ' 0.8681373089914358']"
"['-2.0175246489761767', ' -2.115369402732782', ' 0.6587044150833836', ' 1.9082333720657505', ' 2.150027651764337']","['-0.184250506939797', ' -0.41021863815250875', ' -1.1387863484444165', ' 0.2085454478362751', ' 0.740207883894623']","['-1.2336202097724602', ' -0.2824618986751581', ' 0.2104276613774967', ' 0.854526223581853', ' 0.712042356682101']","['2.0347378924429904', ' 1.5765529879674778', ' 1.4057671960850318', ' 0.510558673432621', ' 1.0847056835719637']","['1.523858458556146', ' 1.3631088999455319', ' -0.08724322661131784', ' 0.30157787491286014', ' 0.26106871144436694']","['0.8463599818137384', ' 1.9193754723712813', ' 1.480681004356323', ' 0.4914401461185745', ' 1.1625006288779276']","['-0.13653032929555342', ' -0.18343859439736032', ' 0.5222090663774587', ' 0.25770479683976827', ' 0.5389178409102866']","['0.9468809419196', ' 0.12531585839412476', ' -0.38581453801646237', ' -1.1180108315267507', ' -0.6985509378066479']","['0.5696884474356095', ' 0.8724852775948547', ' -0.5751081102207012', ' 0.2813629740157157', ' 0.42981962662954']"
"['-1.8881505953704045', ' -1.7178903591353074', ' -0.7753227137901729', ' 0.8871815649558159', ' 1.5290583143051606']","['0.09948231927171045', ' -1.6050531935850592', ' -2.4188779206719806', ' -2.2460495667574407', ' -2.1105918113452495']","['-1.8576536931649605', ' -1.078459397115027', ' 1.0403320340597406', ' 1.4188525886607375', ' 1.31858193567274']","['0.43401473932788026', ' -0.6250206828755741', ' -0.6217353966413536', ' 0.02442999623685207', ' -0.33367232643510536']","['0.7021443905063566', ' 1.0290085255073664', ' 0.000106712780447423', ' -0.21108575064992244', ' 0.08034895157108206']","['-1.9182118885952726', ' 0.05136679087828908', ' 0.7246779195344243', ' 0.06865038222529234', ' -0.5170021808982167']","['1.6687816574347156', ' 1.3436745880425978', ' 0.8388660748408288', ' 0.7515627195780376', ' 1.0174774289292676']","['0.7220182957504275', ' -0.8351053176803416', ' -0.887495630868527', ' -0.3325324228060009', ' -0.22159953180231806']","['-0.13689420676631806', ' 0.9905368249374319', ' 1.110333759548422', ' 0.5326111048745726', ' 0.658656714102875']"
"['-1.6433015108228672', ' -1.5469821469358251', ' 0.3419369842357089', ' 0.9270763804259435', ' 2.0914144882783083']","['0.044417895800608745', ' -2.714948699039114', ' -3.0344576668818948', ' -1.9432195675856858', ' -1.9486113282239392']","['-1.3052244142453955', ' -0.8285013562182405', ' 0.2447486521516678', ' 0.08093066064227454', ' -0.03258214560782369']","['-0.05299096737096374', ' -0.4833110249912318', ' -0.0862049638556352', ' -0.18346591988452185', ' -0.527188119710751']","['0.10271073605652413', ' 1.3908660059478086', ' 0.9900516684469127', ' -1.0063848735808547', ' 1.3552184356275736']","['-1.4493257795232513', ' 1.1757898898346055', ' 1.330711812250589', ' -0.03573033261893363', ' 0.17519913212884197']","['1.6738853905831699', ' 1.2289133070367735', ' 1.7155765772202496', ' 1.6653645047901493', ' 1.1776992163519655']","['0.05334661193413753', ' -0.5397149938649497', ' -0.8905095642822732', ' -1.173699735977802', ' -1.2367509189092387']","['0.8843545937900237', ' 0.8602222241080026', ' 0.39961486539826147', ' 0.6700906150734333', ' 1.3266707298636349']"
"['-2.083665672603863', ' -0.17803221521168855', ' 1.846364706800298', ' 2.534410458756693', ' 3.0895385292694244']","['-0.656171686206938', ' -1.1256086616774879', ' -0.403049237836805', ' 0.027420966154855692', ' -0.8098175972599259']","['-0.5326377732232506', ' -0.753389842541303', ' -0.5362732137165106', ' 0.53106608014382', ' -0.08098274316050753']","['0.4970852640898118', ' 0.6847888985132207', ' 0.75040097492622', ' 0.8158325239129584', ' 0.44080182739026275']","['-0.0830744846055223', ' -0.7457125465988398', ' -0.41905251092435214', ' -0.2980724728188974', ' 0.18521384186017023']","['-0.016614402165297422', ' 0.19271502115594036', ' -0.5750013152131653', ' -0.915672667113921', ' -0.8804516902259064']","['0.8216797287014446', ' 0.7615622886052399', ' 0.7193289035237306', ' 0.35273803696177775', ' 1.3394044001734902']","['-0.9852847028464884', ' -1.481012469248429', ' -0.7154073607934257', ' -0.5826122154300958', ' -0.27449061163988836']","['1.2887659552194146', ' 1.1724882577313531', ' 0.3142299542253633', ' 0.48465120371577874', ' 0.5492646127533303']"
"['-0.839392350730951', ' -0.6836261156628007', ' 0.5679833900908458', ' 1.0785117398789876', ' 1.5112787188229206']","['-0.8366593462271109', ' -1.1290650674998837', ' -3.2866632067368187', ' -2.903171470278932', ' -1.3649208937917792']","['-0.8308026792013666', ' 0.45416099403218835', ' -0.09858148004093387', ' -0.32004351354605975', ' -0.25017087791523784']","['1.1016762815347643', ' 1.7605130030196674', ' -0.03077831006538091', ' -0.4343800801954924', ' 0.20552416004314542']","['2.229135894346805', ' 2.5423834537426444', ' -0.10761357234893164', ' 0.815187730550015', ' 1.1032126357818046']","['-0.25773523226328227', ' 1.1468661948562098', ' 0.7774860193693978', ' 0.27140322778166426', ' 0.302479598071466']","['0.17703408213890054', ' -0.41789493672195815', ' 0.8112823976251422', ' 0.7985548747297017', ' 0.14985975869585252']","['0.6055617962603258', ' 0.29582951646222333', ' -0.6483153378673807', ' -0.3837195165562311', ' -0.10461883987268734']","['1.4137254653480855', ' 1.096243017512107', ' 0.1855283659354181', ' 0.9040742923282156', ' 1.6588456453567741']"
"['-1.7546317078783873', ' -1.250802039722781', ' -0.3887738886232501', ' 0.8694082922962704', ' 1.4279292739680263']","['-0.8318223428433459', ' -2.1214483003986992', ' -2.4532664503171757', ' -1.893583726094621', ' 0.5511651341497315']","['-0.9286261461725869', ' 0.37557566853381297', ' 0.7969379340989082', ' 0.5886193101062451', ' 1.0961343547496762']","['-0.11050231534494163', ' 0.19156961411953186', ' 0.03338003480766422', ' -0.7838947861376984', ' 0.7593289044477346']","['1.0522699443085', ' 1.4985714521581732', ' 0.9630767864168077', ' 0.9275080125918707', ' -0.9940926661211884']","['-1.3566147744765502', ' 0.7918464602369079', ' 1.8147509461069833', ' 0.30430691472411997', ' 0.3762062006092499']","['0.23948220302701237', ' -0.14802087688450152', ' 0.19443976898855134', ' -0.2397603278281898', ' -0.1973837339960395']","['-0.4320527531465686', ' -0.546650990656038', ' -1.0249945769121187', ' -0.29950202210226334', ' 0.37644520894198746']","['0.5265457992637764', ' 0.24896136051682646', ' 0.23797768016671578', ' 0.17581922932220398', ' 0.7907528202020606']"
"['-1.7142628676129852', ' -2.0002401305105737', ' 0.18264778645733254', ' 1.7132691995034148', ' 2.797208209008863']","['-1.0496318172410044', ' -1.5966748667327066', ' -2.371448792548877', ' -2.9116666264407898', ' -2.829434849924482']","['-0.6593397079530421', ' 0.335636667219865', ' 0.4211487866902998', ' 0.3952566985122284', ' -0.4440662326802578']","['3.4209500353878792', ' 3.3326300177488806', ' 2.4597784405494583', ' 1.2555030372999323', ' 0.4766096942042495']","['0.5378462259207406', ' -0.020751157786523432', ' 0.4689305862503981', ' 0.09361170879675575', ' 1.230229161232733']","['0.17214790697306487', ' 1.4524297389100698', ' 1.4640369042652737', ' 0.8012247317347205', ' 0.2017649601815621']","['-0.05476731205196484', ' -0.17209640967619153', ' -0.7055229411221403', ' 0.1274652417662302', ' 0.36783212671129567']","['1.4621631625621536', ' -0.05631500903268439', ' -0.46027290364251494', ' -0.05700873298984941', ' -0.2761351596663004']","['0.5116613981640628', ' 1.309810842848785', ' 0.7006372042852494', ' 0.1704164350888347', ' 0.3885254914628295']"
"['-0.918393597025704', ' -0.26795829643453084', ' 1.066747807986713', ' 2.084289239942336', ' 2.910493852527408']","['-1.0498992297109022', ' -1.8186243097124308', ' -3.685567852548629', ' -2.376588886076103', ' -2.7156494183450497']","['-2.101244010857467', ' -1.2895239132013487', ' -0.9133651667374193', ' -0.3319570406271477', ' -0.4275122584457812']","['-0.090453228713365', ' 0.025421066916314832', ' -0.6161235366329826', ' -0.143500668731668', ' -0.38340106378475364']","['1.4070614398117356', ' 1.724000612956526', ' 1.2984515120175293', ' 2.2583145321487827', ' 1.3444831665016859']","['-0.9862306973603701', ' 0.025233552233076818', ' 0.607319324930801', ' 0.9055993796204652', ' -0.046765839153527944']","['1.7679623103085642', ' 1.7911389015789405', ' 1.9766068714343383', ' 1.7571221029646138', ' 1.825425718765806']","['1.0444424029153592', ' 0.3026445862767185', ' -0.6681136369013457', ' -0.21692746559865234', ' -0.6567311607419772']","['0.04282583514079716', ' 0.5923178818704401', ' 0.00979365967153368', ' 0.78112962101369', ' 0.061408854784355996']"
"['-2.187134224104056', ' -1.0391306860106106', ' -0.04611481840193508', ' 0.47460154752025524', ' 0.7581359151077737']","['0.06043123463986931', ' -0.1152141089389969', ' -0.06611815618875679', ' 0.12499253379878682', ' -0.5282446385235411']","['-1.2042370717536148', ' -0.3181881545292267', ' 0.4333109073111915', ' 0.37820853560366724', ' 1.159455191317466']","['0.23964392064089662', ' 0.4641704128354164', ' 1.6172361369364572', ' 0.5474363284010444', ' 0.4727196332477194']","['1.5859748723534102', ' 1.6934517150719464', ' 0.2023898589761081', ' -1.7564824491789548', ' -0.8292161607823639']","['-1.0164425217691142', ' 0.04454159364188019', ' 1.9973293895128463', ' 0.29823670583371525', ' 1.3232548309465757']","['0.9629552832876664', ' 0.48119442631972364', ' -0.12094947543822378', ' -0.059550970838953464', ' 0.16678463440898877']","['-0.05832961666324579', ' -1.1766740270195999', ' -1.6318775747832002', ' -1.3320106295966634', ' -1.2404012986377753']","['0.7578951587785041', ' 0.38821569905512693', ' 0.182363565194598', ' 0.38061885355932773', ' 0.10244268772146672']"
