"[-1.2935744999013739, -0.37657140654085935, 1.256843545218853, 1.6220414433085573]","[-0.2688436898312177, -0.7678787870694124, 0.007660165364143545, 0.6944860379979176]","[-1.7241681656012477, -1.036819236885501, 0.1757815859648569, 0.9466971114981412]","[0.8819691900386759, 0.32505745857862234, 0.6614690162807895, 1.7143600148408347]","[0.5080150558145249, -0.4311896930142292, -0.3106360539506649, -0.9199030175879667]","[-0.5946981381340957, -0.49764203680231534, -0.6791136706480744, 0.22875134700153182]","[0.693852176072369, -0.031192192324199952, -0.242933764369654, -0.2168532138562985]","[-0.09980744858287802, -1.2499580923894948, -0.9903254866862496, -0.6027627106085303]","[0.8895956078043887, 1.0345280111519934, 0.5935766217844914, 1.249116380062786]"
"[-2.2047630311857684, -2.14182989145124, 0.3642366707358311, 0.9605821800300861]","[0.9432904479244817, -0.2997456551219131, -1.4471202935546403, -1.1636563993173368]","[-0.6712255504915555, 0.38540504831211014, 1.9012550768223797, 1.7802446135110437]","[2.5768760153117, 1.1754865966162082, 0.9021029985157248, 0.4486145547773248]","[-0.41344461862562437, -0.9073813906936676, -1.1207223885849678, -0.6440520339920747]","[-0.21261626564039848, 0.5048230785102338, 0.06104256858708126, -0.04315408316925501]","[1.9165606425003163, 1.7206047244487552, 1.2432496743238255, 1.4704753529918637]","[1.3043944385036423, 0.07297540894588438, 0.6196507805071142, 0.7184696349152305]","[-0.20630611967863902, 0.3552893099806731, 0.5972448919744505, 1.7793106821674491]"
"[-1.8156468466030955, -1.5992761411016747, 0.4624712543952385, 2.0022419543997034]","[-0.20454082803332896, -1.3482809479067648, -1.573718203396577, -0.6181038822287007]","[-1.4105303719048177, -0.11907279520253948, 0.5069982507895987, 0.2808896395511558]","[0.799808013816834, 0.6448173333068742, 0.9132675143415719, -0.004825992496611341]","[1.5712267715910944, 0.7143307846634194, -0.07766310042803827, 0.8294085115127144]","[-2.1025489526753813, 0.1572762483774591, 0.2541611571474996, -0.7998239726561877]","[0.7267777336921771, 0.2737498394292992, 0.07901165538341061, 0.4659954703942641]","[-0.14186090852358513, -0.7420175174290936, -1.3603506054547256, -0.5369070904946845]","[0.48773973965413836, 0.5118024960815567, 0.4974097449650472, 0.8952321927762051]"
"[-1.0440096480242305, -1.4595477566300694, 0.5822718413925613, 1.719782214338795]","[-0.007943190468933214, -0.8810714227036538, -0.9817916363981484, -0.5663445422225728]","[-2.0651859837084867, -1.3012110513239978, -0.53557155573591, -0.0741247086695264]","[0.10010393738140592, 0.12076831433614103, -0.45472470368652534, -0.48643804615653496]","[0.7227715060009011, -0.3831987107007522, 0.03382729022916758, 0.29527431444686886]","[-1.659116881254338, -0.6821850100633453, -0.5209247560728764, -0.5002293968624113]","[1.8074117770574256, 0.6948148328245778, 0.5219591369612522, 1.1122100523608358]","[0.1987062292796661, -0.7398116985503637, -0.6020641690161136, -0.7379856151878377]","[0.22344544888454268, 1.0358747607111465, 0.389155491295538, 0.5968246959800242]"
"[-1.8304672927911387, -1.7449456539717836, 0.40663553671189945, 1.1642105315735694]","[0.644464794749061, -0.4412417818051662, -0.7259435017251078, -0.08018477095028828]","[-1.123914304544193, 0.38873547645063505, 2.1411404754409586, 1.6806966222476047]","[2.9051162980513627, 1.5407815845134916, 1.2654994288869867, 0.9668957127640683]","[-1.1386527976973506, 0.21791736924643643, -0.6857699236987654, -0.175610155393594]","[0.6127369533089008, 3.002646934077644, 1.8151097480251763, 0.8251580362694693]","[0.7269309876661231, -0.4374806806521459, 0.31993679889847054, 1.0885882871042778]","[0.34966792233701066, -1.0469124755796964, -0.30807701491965217, -0.11427373536471694]","[0.5564314668705447, 0.8516453336391834, 0.5577239974641767, 1.1305496901394148]"
"[-1.431988523410164, -1.8988949919153768, -0.2160191490865665, 1.44006356489323]","[0.2630751359914096, -1.1778706831019807, -1.4797978404339596, -1.4717178998720195]","[-1.3241394723670192, -0.705916405200263, 0.5522438237035684, 0.7869025485000433]","[0.14991348638144503, 0.6067932130733742, 0.23664879844807377, -0.5590429936528881]","[0.969102239352122, 0.9620924946569648, 1.5342244284037438, 0.7104186324529048]","[-1.3028951141515865, -0.3354281992956878, 0.8170438349525181, -0.5256300027413862]","[0.7032607082471388, 1.0692027432190416, 0.3619144307420335, 0.7520849503484719]","[-0.10961217947848408, -1.089263795200823, -1.2640990557012273, -0.7217883585891732]","[0.7237183245320025, 1.0012457310580338, 0.5929197285356583, 0.8360684678474133]"
"[-1.3004749959849875, -0.8793393283691838, 1.16683573317025, 2.1445887025169035]","[-1.9440590286275643, -1.8443020626905586, -0.5671059912391283, -1.2304506660465124]","[-1.945074581844758, -0.41245435688450965, 1.067624252498484, -0.0019766782038415087]","[-0.5272317221104306, 0.46330310375158734, -0.47092364890061456, -0.7237140480597121]","[1.8258265147760249, 1.2277332769815235, 0.2575532793963536, 0.6162652615461607]","[-0.7021758286782532, 0.94034877581684, -0.36096932997301234, -0.33281967442915716]","[1.4582879743866979, 0.1588704132642307, 0.4633246210736915, 1.0390313259188912]","[-0.11059469523277093, -1.1990746319791372, -0.8378581127969941, -0.6988131348205201]","[0.28900034160709615, 0.9540995905661974, 0.32152458374347886, 0.916531417080091]"
"[-1.9485790853133675, -2.158332596323116, 1.2304949581001805, 1.9213863883871811]","[-0.11082855354261381, -1.056930653144561, -0.8248045662573951, -0.07124790276455936]","[-1.1326463540487532, -0.026365899839876528, 0.27159050820130987, 0.9558539802617594]","[2.2398005349102994, 1.3040562704275733, 1.0305409197453952, 0.5560318205537621]","[1.545645823053163, 0.4428369417275825, -0.4159866855263932, 0.29953595327675836]","[0.9367370761753643, 1.7616024683774925, 1.1904663341081194, 0.7242684484558827]","[-0.2753019848169663, 0.2985599751510866, 0.42299953755708286, 0.3456702424061075]","[0.7866863085600242, -0.18135436158126503, -0.526610127250798, -0.948624592580398]","[0.5694015750493613, 0.9523502809208388, -0.33092535408931945, 0.2791030223215045]"
"[-1.7420694003335326, -1.6987185150685145, -0.08110826531949693, 1.0746855336328422]","[-0.36507968423022885, -1.8251470625625457, -2.2356596925146737, -2.239539924991649]","[-1.5451439667397917, -0.5656447354293781, 0.6789917797057754, 1.5089037537201389]","[0.1584316269329107, -0.391871776046184, -0.803537205278889, -0.21602683761409114]","[0.9806580375707828, 1.0698527249140966, 0.145951826867434, -0.18235802175081253]","[-1.219809173939176, 0.7702859469085177, 0.5841532786070792, -0.14978877261141788]","[1.6154315775019106, 1.2118882215761257, 0.8389084971404808, 0.8119461943978976]","[0.2893263162685323, -1.0728893441985559, -0.8931994261527153, -0.2898813250084374]","[0.004199345240342711, 1.1526923316401285, 0.8276267001460257, 0.6568049278480488]"
"[-1.7787926111462713, -1.7887918698447727, 0.8845876108623676, 1.9812876701492896]","[-0.25330142798063265, -2.011907132828132, -2.7919352932489527, -1.9205423742304628]","[-1.3202435966093997, -0.10742568425900761, -0.09996038928235527, 0.4268543426785101]","[-0.09421714629959288, 0.07848073204340018, -0.1184260074841705, -0.14477600758867615]","[0.15915393500924765, 1.0482679748963946, 0.40839630811995303, 0.6034284506674368]","[-0.7823035543810258, 1.2737228751137335, 0.5247410933945847, -0.10645880542228418]","[1.6855600493146874, 0.5496762685657791, 1.4464669403253636, 1.4516372719679083]","[-0.26874902236309134, -1.0097343196891622, -0.9903239285477935, -0.8978786646643346]","[0.7628347884523986, 1.030899220602482, 0.37434223978707554, 1.046494477847924]"
"[-1.6945815016755486, 0.3174352101907434, 2.148012229111331, 2.8554922656186412]","[-1.0482990639821168, -1.0803142154489183, -0.39006396068417165, -0.4195591049049516]","[-0.695762564441415, -0.3134049273134052, -0.1584594702241661, 0.21827764170776132]","[0.580984930031314, 0.32968708408212977, 0.8502084661441115, 0.5955633351353177]","[-0.10766340508267087, -1.0655893208193719, -0.40137635766255864, 0.0027918902377157087]","[-0.06850721991579793, -0.3489750073916271, -0.9096317056037778, -0.7755384149559778]","[0.7234957982752301, 0.9710304033769143, 0.46595547268644966, 0.9372032863480412]","[-1.2958046352175023, -1.285449615103368, -0.7245862756557532, -0.3715512002828014]","[1.4652925133165133, 0.7943842044612773, 0.2988484412365132, 0.6617153012416344]"
"[-0.8210375837318377, -0.6838181903444717, 0.5752470358973427, 1.3017166658848778]","[-0.934747961569439, -1.6626389338705434, -3.3753509864408118, -1.7206025639857323]","[-0.5454554602567421, 0.6790241472172915, 0.11383523118554115, 0.2422758306036884]","[1.3979134626926335, 1.4266483407217418, -0.22141655712939157, -0.04283905162595889]","[2.1350283797161413, 1.841349152233152, 0.0065946054315184355, 1.1598433265567953]","[0.08183440378416001, 1.4301399699016821, 0.609991965971086, 0.2499208725914308]","[-0.24715981480267968, -0.48019082793473294, 0.7541648760120365, 0.307940897509068]","[0.6413588196527479, -0.05115853767954884, -0.62381144084472, -0.022788969732775943]","[1.3227505039981682, 1.2184362577258498, 0.5236742028877548, 1.4830596757678167]"
"[-1.3865741918544527, -1.1270012482448735, 0.20774778697448704, 1.2754989725374466]","[-1.2119396552640436, -2.7849936017669004, -2.567528672031736, -0.2963452843298579]","[-1.078075171308746, 0.4356955263461952, 0.7237789192833433, 0.8430126139440053]","[0.04019674897287889, 0.019956377845638324, -0.5584452464340066, 0.04391891210831522]","[1.3129943593635913, 1.142003044668026, 0.8199249437545071, -0.36070542089508073]","[-0.7703502270145386, 1.3064255610980289, 0.7689239358409442, 0.31055230801911365]","[0.2585677966526702, 0.051850925815255466, 0.005742289484781749, -0.13666523293580005]","[-0.5268116070142166, -0.8725511764048477, -0.5234948687041758, 0.16467025239012464]","[0.16009016527741954, 0.6267386983515394, 0.3255860337267394, 0.5173670905317442]"
"[-1.5306963704210594, -1.4466006856874758, 0.5642069645199413, 2.3132439361420847]","[-0.7656865296129054, -1.891604194001256, -2.8622979187037356, -2.7002353820246534]","[-0.555099928327729, 0.5615734575487892, 0.15229064053880176, -0.18258217796889303]","[3.5774270056475603, 2.922847539049491, 1.5641285477905003, 1.0021414429444055]","[0.5428219427141521, 0.1387603551071402, 0.36200116414656297, 0.7371859362117567]","[0.4015344511386624, 1.614829915557669, 1.4985082627594517, 0.5939811246481866]","[-0.04495562496958143, -0.18315080082760973, -0.4366959176542285, 0.011474204757410431]","[1.0878618063677263, -0.2036130157785842, -0.6809165690707286, -0.21991724550946157]","[0.557509827147785, 0.9833436942121054, 0.5462399298558229, 0.21612938003511145]"
"[-0.918102060720714, -0.2457538444344313, 1.366257033485317, 2.1033967484494016]","[-1.0429186510578017, -2.155848051622654, -3.336341539674713, -2.29660052362169]","[-2.014086990846108, -0.870889117432316, -0.6848568385726986, -0.16651240321633745]","[-0.14279972117711623, -0.2683064510055609, -0.5213871380934724, -0.03675415705823707]","[1.4559778520405067, 1.7294542359880463, 1.0739449572914008, 2.127880309227486]","[-0.9753243457557921, 0.5422774847690625, 0.5657598416728865, 0.7488807782482255]","[1.7370229674112705, 1.7352093959082033, 1.9639144434033133, 1.7973669548170645]","[0.8890104006635638, -0.07988033273822452, -0.5653084687215565, -0.20153004970331492]","[0.26091755199244315, 0.6997919478310483, 0.02536198055653334, 0.6357063588970295]"
"[-1.8626972552835752, -1.1439778895727795, 0.03431785270981014, 0.46463164703973137]","[0.010515539592415505, 0.0710388458727811, -0.2889348972989765, -0.08731885233771042]","[-1.3040595897742004, -0.019570636839581212, 0.16627779549241087, 0.4396816938395512]","[0.3805773031462149, 0.7287262541520579, 1.1609702932621404, 0.6562852607829034]","[1.2882833741302695, 1.625413827353657, -0.37837520354332915, -1.454752549576624]","[-1.0266187732231133, 1.1832716735971471, 1.4250243928604858, 0.5476886195963523]","[1.0403767947042002, 0.4634455281839884, 0.23261852439719546, -0.0741528144143121]","[-0.321054916372057, -1.507034975520834, -1.7821244952076922, -1.299837823090466]","[0.5699238478606007, 0.6100075466406666, 0.16152238824135481, 0.3869792069035596]"
"[-2.4018979725664966, -1.245355168384462, 0.028613377339259533, 1.629818894315444]","[1.01487571967722, -0.18970787164782607, -1.6995588909935977, -1.6462333316607658]","[-0.3154469568199681, -0.3793805147014246, 0.19963696833243927, 0.5876554118024128]","[0.7716165491914602, -0.11969910220068515, -0.21164323077926894, 0.3624342232089562]","[1.687653015622693, 1.757806974635476, 0.6838895472781227, 0.28677287419355063]","[0.22102884639209483, 0.9221319047332186, 0.7362402960108283, 0.5139031786534083]","[0.77446460725356, 1.2345869374925194, 1.3194257449000013, 0.7968369909163551]","[-1.3619986090745195, -1.4747638744870808, -1.5260090381122828, -0.45629837748822066]","[1.1421363522172885, 1.1098490896371254, 0.690953589337529, 0.5018038595930832]"
"[-1.4181554462205284, -0.3409429845441146, 0.670430165906477, 2.060877062845916]","[0.2817193368303934, -0.6538562885030008, -1.4989495811130957, -1.81225844904354]","[-1.4728362328003957, -0.8908466939007628, -0.028529675803571547, -0.14354656378249872]","[-0.7665691941336532, -0.8873301406757896, -0.6053106659995381, -0.6625043287353762]","[1.660441325747002, 1.548500275192206, 0.2054052337277136, 0.4709131551163342]","[-1.027994329759173, -1.1993115874369404, -1.1259886862392074, -1.167852204209193]","[0.9437913648832404, 0.4028443402059502, 0.3141725014529821, 0.654312608848787]","[-1.133209367712233, -1.322040711862164, -1.6551294265497039, -0.7478649808748351]","[0.8785779400994643, 0.325852307419843, 0.30159550664316653, 0.49794697346341144]"
"[-1.7130648453630262, -0.29167804920074614, 0.34922251791915726, 1.3704105035211245]","[-0.5086355945237684, 0.26115979220474894, -0.5720900066510148, -1.7205552078317394]","[-0.7109165798624769, 0.4445692823395675, 0.030523466667288765, 0.6467219052028802]","[-0.08413531961207049, 1.331138043429945, 1.0998577912113838, 0.4007215004110397]","[-0.19932839989116533, 0.5046912502003268, -1.6503737224769603, -0.6369728040607788]","[-0.007496271198417823, 1.87448387261962, 0.7532859875032208, 0.6321233090465761]","[1.2212077638074335, 0.1765022000935856, 0.7116516223435858, 1.4832288662176185]","[-1.096620651630663, -1.6750026895981418, -0.8985771394734836, -0.5568116874095708]","[1.0562243460427019, 0.40755620270615744, 0.6666358204200815, 0.8425929890415501]"
"[-1.5707907467092197, -0.48615774941894124, 2.29250660256247, 3.3879695698305077]","[-0.43903569573548346, -1.8061103134217833, -1.887752409580175, -0.8752382672982459]","[-1.0314264418648424, 0.24383572709101117, 0.10721567502504414, -0.6205672247245388]","[1.0326244090314483, 0.562661441455682, 0.2991133851194288, -0.45307699901989174]","[0.20823507895045323, -0.35899664048465135, 0.39908844568735463, 1.8418124512721845]","[1.263433576050917, 0.7897726747541308, 0.057494343216146854, -0.3748267671889803]","[0.6072495340344345, 1.126346711720053, 1.9036615484643058, 2.263548059188036]","[-0.16324642489721353, -0.4173878985695274, -0.16968536234886503, -0.7611010866218568]","[0.9364560632811907, 0.6974816751693441, 0.2685154710445356, 0.2550173009585783]"
"[-3.094798019646267, -2.555127763763537, 0.5954963344768379, 2.4980487258379855]","[0.37862569345493896, -0.7954694938649643, -1.9986349367664185, -1.1185669919282544]","[-0.46957175099809173, 0.8889426223035287, 0.280754353677509, -0.08046832174922021]","[1.7297342810514305, 1.0286747638169917, -1.0184373764463182, -0.9181350419061456]","[0.21674106108380542, -0.29042865582349037, 0.32939738053030126, 1.117806413484267]","[2.2125768059427826, 2.4903022055002637, 1.5624146114806443, 0.555062824949938]","[-0.6177154201524983, -1.0051747113513823, -0.8855933729883351, -0.3920217076824785]","[0.39533229372012507, -0.06757468855134209, 0.14969019686459062, 0.39631817500645156]","[0.27719623524381426, 0.39619996659724327, -0.05143111146374063, 0.23326072230867514]"
"[-2.012987296440375, -1.2053185649926847, 0.18053766344532632, 2.133326497116014]","[-0.1977435094578365, -2.0381637506968286, -0.5601647980494174, -0.03765197870957445]","[-0.7513109900391516, -0.21653752014256808, 0.2703526798748178, -0.06657709630960616]","[-0.19307979008575585, -0.957939642504218, -1.2921368840889047, -0.39960387442852435]","[1.0110755542194283, -0.13179715255126281, -0.18474223317488295, 0.37571032423931977]","[1.8354253507378848, 1.4502616014635354, -0.005540904396837197, -0.6190168307769904]","[-0.19768192296419987, -0.8265207656735747, -1.3294475279351134, -1.2138425838083815]","[1.0802666922115676, 0.07455228326266551, -0.584472420340889, -0.03945515096433563]","[0.1501456392064918, 0.1299609124716108, -0.07238558436442248, 0.01448166597135793]"
"[-1.4135390404598518, -1.0880799186136858, 0.4492001115086648, 2.2133970597415034]","[0.022226548360042907, -0.36742133129018395, -0.8393110261090699, -0.06119180792147377]","[-2.291624706379061, -1.4133852388473722, -0.5349645126693455, -0.5237002971373713]","[-1.3000288695330242, -2.121255974323663, -2.635738099339556, -2.683888512096044]","[0.43511628905536526, 0.21124769453981287, 0.1113018063991239, 0.6349022041979141]","[0.4499386106111009, 1.2151139655867083, 0.689768914091658, -0.2572962460265849]","[0.6508131037045436, -0.25859954296137677, -0.5873134765050044, -0.3289955707116206]","[1.292288983864206, 0.44721153567282196, 0.10446267391135922, 0.36773828513469536]","[0.2094772050096977, 0.48936544723655934, 0.1924249942545664, 0.08095365998654366]"
"[-2.002798872353043, -1.3911240312347684, 0.16833015406432336, 1.3506201865212153]","[0.004314410916723713, -0.2987160996360619, -0.24895883472181937, 1.0713214753889873]","[-1.6785350625540225, -0.325381602944617, 0.35965360071087193, 0.33491992233443274]","[-1.3985916314380324, -1.7836891933061885, -2.405328519584016, -2.0907082385089404]","[0.4210844157485951, 0.275675617764793, -0.24811487324484705, 0.23939139789802608]","[0.3391337873561995, 1.8032534637025002, 1.025293106950857, 0.0018388537734639703]","[0.4216297714734552, -0.8051601985923141, -1.1349523895759848, -1.0132736800308353]","[1.12362536876814, 0.14408811882388403, 0.026014425164961264, 0.4138169993391861]","[-0.03332294109499981, 0.16485945405293145, 0.24403806943568462, 0.13647163851307806]"
"[-2.056228870554857, -1.7233532974165418, 0.29400637875118774, 2.170318047812451]","[0.6236716272487949, 0.3170216019813205, 0.1320836464617098, 1.1437006390106577]","[-1.6321578034415583, -0.7325261101899874, -0.7006427478415963, -0.3981726023790808]","[-1.7965662418828783, -2.347092776817023, -2.9205712379524544, -2.6113515983182096]","[0.400767529879861, -0.25640994632157843, -0.39965686769964465, 0.7782516072129712]","[0.17139477807292525, 0.6349130124714416, -0.10260718289075658, -0.38973620158194167]","[0.8872357553084429, 0.3594678059810044, -0.5597015924620988, -0.439022012695011]","[1.0756273094862532, 0.42055441358652507, -0.05553057905154682, -0.059023800788588966]","[-0.023545567378749157, 0.2755321133724739, -0.21493328775610746, 0.07123065775902417]"
"[-2.106058681604146, -1.77276781348633, -0.020347493855676208, 1.652773814189975]","[0.8156802564485849, -0.04618801101814862, 0.11768333146487571, 1.936081506763844]","[-1.8906193810765206, -0.6752900670110408, -0.39319835315408325, -0.057262750138996475]","[-1.2119847951307914, -1.7961846005291706, -2.588555816062577, -2.088991373702964]","[-0.4368732303647416, -1.0531689566527616, -0.971795771667594, 0.05571480361703096]","[0.30713882971831064, 1.2088777322661446, 0.11263735293036697, -0.2945316355881959]","[0.3639945009132319, -0.404798914419734, -0.9387276740819742, -0.9079642084965149]","[0.6562198395522155, 0.24685554459206224, -0.052710986529355484, 0.07598675212208716]","[0.07265489346544163, 0.39767105999860725, 0.21026947809906402, 0.32759531363495675]"
"[-2.3354291378339327, -2.0441693073486698, -0.10601894063218505, 1.7274275232561032]","[1.6277362120895547, 0.7221065648890979, 0.9480282175303704, 3.1485492843455947]","[-2.327249945824487, -0.4417950060650114, 0.4009585671144286, 0.2228253122768381]","[-1.3478022771264937, -2.105497999127943, -2.489013749391122, -1.624608555239501]","[-0.31662918571434645, -1.3369176919728993, -1.0261777486532928, -0.12374530865235733]","[-0.4836277822610923, 0.3671342397297515, 0.12332302641083963, -0.20940174734825914]","[0.4452543667125693, -0.3667295631494927, -1.21762280799137, -0.977518062289313]","[1.2094494885956775, 0.717167581335605, 0.6134241982109022, 0.6362540357621053]","[-0.5356485253580882, 0.16420508251700183, 0.1678376605895342, 0.450754123011325]"
